,abs_param_0,abs_param_1,abs_param_2,abs_param_3,abs_param_4,abs_param_5,abs_param_6,abs_param_7,abs_param_8,abs_param_9,param_0_squared,param_1_squared,param_2_squared,param_3_squared,param_4_squared,param_5_squared,param_6_squared,param_7_squared,param_8_squared,param_9_squared,surface_energy,field_energy,param_0,real_group_sampling_width,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,complex_group_sampling_width
20,(0.4901725120454513+0j),(0.02793181007593048+0j),(0.00879413086148391+0j),(0.09527082107879152+0j),(0.0022975821285069926+0j),(0.08619138477819926+0j),(0.06309708955500126+0j),(0.07541783780159877+0j),(0.029130731352294596+0j),(0.029677797859999355+0j),(0.2402690915649481+0j),(0.0007801860141178514+0j),(7.733673760890372e-05+0j),(0.009076529349027106+0j),(5.278883637234724e-06+0j),(0.007428954809983601+0j),(0.0039812427103118496+0j),(0.005687850258668262+0j),(0.0008485995091195593+0j),(0.0008807716858189823+0j),16.864628237505567,1.4788074695912954,0.4901725120454513,0.6606027716760291,(-0.0032110424514389087+0.0009296046063502662j),(0.0003064659373597478-0.00023392321748628913j),(-0.002440265234628376-0.0014983437335813125j),(0.0015783215937655386-0.016610202926526048j),(0.4869935688756421-0.6666479759680061j),(-0.010063857375844363-0.0335349908738051j),(-0.0019152861445151468+0.006031499167086788j),(0.0016937042580191287-0.00022210349896780015j),(0.0005230512492084637-0.0016129154614663822j),1.1695149689804476
21,(0.36979576776632317+0j),(0.02787900892266785+0j),(0.008777506795583184+0j),(0.09509072500869928+0j),(0.0022932388730655807+0j),(0.08602845210376034+0j),(0.06297781339327159+0j),(0.07527527100046154+0j),(0.029075663807205197+0j),(0.029621696162721475+0j),(0.1367489098578844+0j),(0.0007772391385101935+0j),(7.704462554650896e-05+0j),(0.009042245982680067+0j),(5.258944528939095e-06+0j),(0.007400894571368987+0j),(0.003966204979797739+0j),(0.0056663664241929255+0j),(0.0008453942258296221+0j),(0.000877444883556588+0j),17.01594047095878,1.2973412777416107,0.36979576776632317,0.6687059460113187,(-0.0032110424514389087+0.0009296046063502662j),(0.0003064659373597478-0.00023392321748628913j),(-0.002440265234628376-0.0014983437335813125j),(0.0015783215937655386-0.016610202926526048j),(0.4869935688756421-0.6666479759680061j),(-0.010063857375844363-0.0335349908738051j),(-0.0019152861445151468+0.006031499167086788j),(0.0016937042580191287-0.00022210349896780015j),(0.0005230512492084637-0.0016129154614663822j),1.1267891135411705
22,(0.20854161759316514+0j),(0.02783060786551044+0j),(0.00876226806850752+0j),(0.09492563694444807+0j),(0.0022892575555776198+0j),(0.08587909715219132+0j),(0.06286847691168604+0j),(0.07514458476608574+0j),(0.029025185224206575+0j),(0.029570269606883418+0j),(0.04348960626837393+0j),(0.0007745427341638116+0j),(7.67773417043865e-05+0j),(0.009010876549309165+0j),(5.240700155769217e-06+0j),(0.007375219327675514+0j),(0.003952445389195201+0j),(0.005646708619667445+0j),(0.0008424613772994998+0j),(0.0008744008446237733+0j),17.187937183368316,1.1541930967996807,-0.20854161759316514,0.6938393813572264,(-0.0032110424514389087+0.0009296046063502662j),(0.0003064659373597478-0.00023392321748628913j),(-0.002440265234628376-0.0014983437335813125j),(0.0015783215937655386-0.016610202926526048j),(0.4869935688756421-0.6666479759680061j),(-0.010063857375844363-0.0335349908738051j),(-0.0019152861445151468+0.006031499167086788j),(0.0016937042580191287-0.00022210349896780015j),(0.0005230512492084637-0.0016129154614663822j),1.0856241605028347
23,(0.5251693583135292+0j),(0.027786078892925625+0j),(0.008748248439597907+0j),(0.09477375592533695+0j),(0.0022855947434886953+0j),(0.0857416905967478+0j),(0.06276788734862734+0j),(0.07502435343045999+0j),(0.028978744927847848+0j),(0.0295229571755124+0j),(0.275802854911444+0j),(0.0007720661802438869+0j),(7.653185076092722e-05+0j),(0.008982064812195342+0j),(5.223943331463154e-06+0j),(0.007351637506388431+0j),(0.003939807682209973+0j),(0.0056286536076585745+0j),(0.0008397676575932673+0j),(0.000871605000387139+0j),16.823421440020535,1.5282059988040329,0.5251693583135292,0.7288651601301745,(-0.0032110424514389087+0.0009296046063502662j),(0.0003064659373597478-0.00023392321748628913j),(-0.002440265234628376-0.0014983437335813125j),(0.0015783215937655386-0.016610202926526048j),(0.4869935688756421-0.6666479759680061j),(-0.010063857375844363-0.0335349908738051j),(-0.0019152861445151468+0.006031499167086788j),(0.0016937042580191287-0.00022210349896780015j),(0.0005230512492084637-0.0016129154614663822j),1.0459630854646358
24,(0.2360929883596835+0j),(0.027744975225924253+0j),(0.008735307243681342+0j),(0.09463355806154208+0j),(0.0022822136861758422+0j),(0.08561485377633841+0j),(0.06267503544426546+0j),(0.07491337065911316+0j),(0.028935876961978246+0j),(0.029479284161939158+0j),(0.05573989915260565+0j),(0.0007697836502871506+0j),(7.630559264151173e-05+0j),(0.008955510311387256+0j),(5.208499309368325e-06+0j),(0.007329903187143808+0j),(0.003928160067939932+0j),(0.005612013103509677+0j),(0.0008372849755587435+0j),(0.0008690281947003568+0j),17.163545494523667,1.163617435707522,0.2360929883596835,0.7562596905471456,(-0.0032110424514389087+0.0009296046063502662j),(0.0003064659373597478-0.00023392321748628913j),(-0.002440265234628376-0.0014983437335813125j),(0.0015783215937655386-0.016610202926526048j),(0.4869935688756421-0.6666479759680061j),(-0.010063857375844363-0.0335349908738051j),(-0.0019152861445151468+0.006031499167086788j),(0.0016937042580191287-0.00022210349896780015j),(0.0005230512492084637-0.0016129154614663822j),1.0077509472965014
25,(0.12815138241699053+0j),(0.027706916274997058+0j),(0.008723324654869708+0j),(0.09450374522469497+0j),(0.00227908307755283+0j),(0.08549741227595935+0j),(0.06258906145874521+0j),(0.07481060883379201+0j),(0.02889618440098788+0j),(0.029438846186408373+0j),(0.016422776815385752+0j),(0.0007676732094696968+0j),(7.609639303425771e-05+0j),(0.008930957861494056+0j),(5.194219674387679e-06+0j),(0.007309807505885364+0j),(0.003917390614286585+0j),(0.00559662719408264+0j),(0.0008349894729358952+0j),(0.0008666456647870107+0j),17.243694197688093,1.105960099820083,0.12815138241699053,0.7655362246127051,(-0.0032110424514389087+0.0009296046063502662j),(0.0003064659373597478-0.00023392321748628913j),(-0.002440265234628376-0.0014983437335813125j),(0.0015783215937655386-0.016610202926526048j),(0.4869935688756421-0.6666479759680061j),(-0.010063857375844363-0.0335349908738051j),(-0.0019152861445151468+0.006031499167086788j),(0.0016937042580191287-0.00022210349896780015j),(0.0005230512492084637-0.0016129154614663822j),0.970934812031024
26,(0.018928456335273736+0j),(0.027671575820564665+0j),(0.008712197965258905+0j),(0.09438320473333695+0j),(0.0022761760838314617+0j),(0.08538835945417879+0j),(0.06250922847219069+0j),(0.07471518713885095+0j),(0.0288593270229254+0j),(0.02940129663770122+0j),(0.0003582864592363644+0j),(0.0007657161083932588+0j),(7.590239338586141e-05+0j),(0.008908189335734997+0j),(5.180977564606329e-06+0j),(0.007291171930276043+0j),(0.003907403644188535+0j),(0.005582359189193518+0j),(0.0008328607562161521+0j),(0.0008644362439781012+0j),17.27798473258918,1.0814646490598652,-0.018928456335273736,0.7749265477448313,(-0.0032110424514389087+0.0009296046063502662j),(0.0003064659373597478-0.00023392321748628913j),(-0.002440265234628376-0.0014983437335813125j),(0.0015783215937655386-0.016610202926526048j),(0.4869935688756421-0.6666479759680061j),(-0.010063857375844363-0.0335349908738051j),(-0.0019152861445151468+0.006031499167086788j),(0.0016937042580191287-0.00022210349896780015j),(0.0005230512492084637-0.0016129154614663822j),0.9354636795358463
27,(0.39025890460416646+0j),(0.02763867263885175+0j),(0.008701838633552296+0j),(0.09427097737931396+0j),(0.002273469572435705+0j),(0.08528682751665896+0j),(0.06243490120884683+0j),(0.07462634625045755+0j),(0.028825011533005155+0j),(0.02936633671304284+0j),(0.1523020126228439+0j),(0.0007638962252376122+0j),(7.572199560438328e-05+0j),(0.008887017176051124+0j),(5.168663896790986e-06+0j),(0.007273842947856335+0j),(0.0038981168889584633+0j),(0.00556909155469318+0j),(0.0008308812898778803+0j),(0.0008623817319438077+0j),16.99042515569394,1.2973549549603278,-0.39025890460416646,0.814045696291144,(-0.0032110424514389087+0.0009296046063502662j),(0.0003064659373597478-0.00023392321748628913j),(-0.002440265234628376-0.0014983437335813125j),(0.0015783215937655386-0.016610202926526048j),(0.4869935688756421-0.6666479759680061j),(-0.010063857375844363-0.0335349908738051j),(-0.0019152861445151468+0.006031499167086788j),(0.0016937042580191287-0.00022210349896780015j),(0.0005230512492084637-0.0016129154614663822j),0.9012884128649236
28,(0.39025890460416646+0j),(0.027607963002586357+0j),(0.008692169923959459+0j),(0.0941662318488925+0j),(0.0022709434951329985+0j),(0.08519206437497379+0j),(0.06236552909639256+0j),(0.07454342808795705+0j),(0.028792983742412927+0j),(0.029333707450028345+0j),(0.1523020126228439+0j),(0.0007621996211521771+0j),(7.55538179869854e-05+0j),(0.008867279220619377+0j),(5.15718435808688e-06+0j),(0.007257687832469677+0j),(0.0038894592194729863+0j),(0.005556722671104423+0j),(0.0008290359127908552+0j),(0.0008604663927638485+0j),16.99042515569394,1.2973549549603278,-0.39025890460416646,0.7843061891764792,(-0.0032110424514389087+0.0009296046063502662j),(0.0003064659373597478-0.00023392321748628913j),(-0.002440265234628376-0.0014983437335813125j),(0.0015783215937655386-0.016610202926526048j),(0.4869935688756421-0.6666479759680061j),(-0.010063857375844363-0.0335349908738051j),(-0.0019152861445151468+0.006031499167086788j),(0.0016937042580191287-0.00022210349896780015j),(0.0005230512492084637-0.0016129154614663822j),0.8683616701907937
29,(0.3241511447805844+0j),(0.0275792346331768+0j),(0.00868312500208229+0j),(0.09406824409462729+0j),(0.0022685803905594993+0j),(0.08510341498436508+0j),(0.06230063260409662+0j),(0.07446585948432755+0j),(0.028763022260891166+0j),(0.029303183300756725+0j),(0.10507396466256337+0j),(0.0007606141829518187+0j),(7.539665980178659e-05+0j),(0.00884883454704638+0j),(5.14645698843109e-06+0j),(0.0072425912420010525+0j),(0.003881368822870627+0j),(0.005545164228739614+0j),(0.0008273114495805207+0j),(0.0008586765515577479+0j),17.070766861999083,1.2194069927125382,0.3241511447805844,0.7939267509658571,(-0.0032110424514389087+0.0009296046063502662j),(0.0003064659373597478-0.00023392321748628913j),(-0.002440265234628376-0.0014983437335813125j),(0.0015783215937655386-0.016610202926526048j),(0.4869935688756421-0.6666479759680061j),(-0.010063857375844363-0.0335349908738051j),(-0.0019152861445151468+0.006031499167086788j),(0.0016937042580191287-0.00022210349896780015j),(0.0005230512492084637-0.0016129154614663822j),0.8366378392235636
30,(0.39141779988027825+0j),(0.02755230178685534+0j),(0.008674645387822444+0j),(0.09397638057500363+0j),(0.0022663649800218435+0j),(0.0850203061806694+0j),(0.06223979214256918+0j),(0.07439313891842488+0j),(0.028734933371964515+0j),(0.029274566910814582+0j),(0.15320789406311755+0j),(0.0007591293337539521+0j),(7.524947260446921e-05+0j),(0.008831560105977918+0j),(5.136410222669411e-06+0j),(0.007228452463054772+0j),(0.003873791725950217+0j),(0.005534339118136061+0j),(0.0008256963958912398+0j),(0.0008570002678157599+0j),16.988968121886987,1.2900570306605337,-0.39141779988027825,0.8237666331798688,(-0.0032110424514389087+0.0009296046063502662j),(0.0003064659373597478-0.00023392321748628913j),(-0.002440265234628376-0.0014983437335813125j),(0.0015783215937655386-0.016610202926526048j),(0.4869935688756421-0.6666479759680061j),(-0.010063857375844363-0.0335349908738051j),(-0.0019152861445151468+0.006031499167086788j),(0.0016937042580191287-0.00022210349896780015j),(0.0005230512492084637-0.0016129154614663822j),0.806072974025765
31,(0.20940285259695285+0j),(0.02752700123425033+0j),(0.008666679689578348+0j),(0.09389008454141777+0j),(0.0022642838367895003+0j),(0.08494223427416742+0j),(0.06218263898174038+0j),(0.07432482565954662+0j),(0.028708546839942506+0j),(0.029247684847535597+0j),(0.04384955467574116+0j),(0.0007577357969504192+0j),(7.511133684174983e-05+0j),(0.008815347975194576+0j),(5.1269812935461796e-06+0j),(0.007215183163487541+0j),(0.003866680590733458+0j),(0.005524179709321999+0j),(0.000824180661661173+0j),(0.0008554270689407634+0j),17.187212938840105,1.1275241004549796,-0.20940285259695285,0.8135233491595015,(-0.0032110424514389087+0.0009296046063502662j),(0.0003064659373597478-0.00023392321748628913j),(-0.002440265234628376-0.0014983437335813125j),(0.0015783215937655386-0.016610202926526048j),(0.4869935688756421-0.6666479759680061j),(-0.010063857375844363-0.0335349908738051j),(-0.0019152861445151468+0.006031499167086788j),(0.0016937042580191287-0.00022210349896780015j),(0.0005230512492084637-0.0016129154614663822j),0.7766247341355508
32,(0.43128648343830545+0j),(0.027503188949445617+0j),(0.008659182561819195+0j),(0.09380886474510167+0j),(0.0022623251137472945+0j),(0.08486875483275377+0j),(0.06212884777154856+0j),(0.07426053082766118+0j),(0.028683712456862975+0j),(0.029222384082096552+0j),(0.1860080307965797+0j),(0.0007564254023889076+0j),(7.498144263891365e-05+0j),(0.008800103104764779+0j),(5.11811492029171e-06+0j),(0.007202705546862068+0j),(0.003859993725420255+0j),(0.005514626438806018+0j),(0.0008227553603079961+0j),(0.0008539477314415699+0j),16.93841641886702,1.3375755006773224,0.43128648343830545,0.844099773102561,(-0.0032110424514389087+0.0009296046063502662j),(0.0003064659373597478-0.00023392321748628913j),(-0.002440265234628376-0.0014983437335813125j),(0.0015783215937655386-0.016610202926526048j),(0.4869935688756421-0.6666479759680061j),(-0.010063857375844363-0.0335349908738051j),(-0.0019152861445151468+0.006031499167086788j),(0.0016937042580191287-0.00022210349896780015j),(0.0005230512492084637-0.0016129154614663822j),0.748252325913902
33,(0.44165439855973665+0j),(0.027480737366629746+0j),(0.008652113841360567+0j),(0.09373228608000361+0j),(0.0022604783177360725+0j),(0.08479947421656377+0j),(0.06207813034479628+0j),(0.07419990998616924+0j),(0.028660297181387982+0j),(0.029198529074682594+0j),(0.19505860776716272+0j),(0.0007551909262136804+0j),(7.485907392386311e-05+0j),(0.008785741453783639+0j),(5.109762224954904e-06+0j),(0.007190950827405665+0j),(0.0038536942671055165+0j),(0.005505626641955617+0j),(0.000821412634525476+0j),(0.0008525541001250848+0j),16.92523823404195,1.3501175460112134,0.44165439855973665,0.833603652758331,(-0.0032110424514389087+0.0009296046063502662j),(0.0003064659373597478-0.00023392321748628913j),(-0.002440265234628376-0.0014983437335813125j),(0.0015783215937655386-0.016610202926526048j),(0.4869935688756421-0.6666479759680061j),(-0.010063857375844363-0.0335349908738051j),(-0.0019152861445151468+0.006031499167086788j),(0.0016937042580191287-0.00022210349896780015j),(0.0005230512492084637-0.0016129154614663822j),0.7209164460345957
34,(0.4371846661365792+0j),(0.027459533093970305+0j),(0.008645437827594086+0j),(0.0936599617851888+0j),(0.002258734121503251+0j),(0.08473404252349544+0j),(0.062030230552863566+0j),(0.07414265696920458+0j),(0.028638182754550493+0j),(0.029175999345458302+0j),(0.19113043230495222+0j),(0.0007540259577388504+0j),(7.474359523079473e-05+0j),(0.008772188441603027+0j),(5.1018798316430645e-06+0j),(0.007179857962373533+0j),(0.003847749502441409+0j),(0.005497133582453141+0j),(0.0008201455114830333+0j),(0.0008512389378061831+0j),16.930916196278424,1.3414276138775403,0.4371846661365792,0.8232380484334049,(-0.0032110424514389087+0.0009296046063502662j),(0.0003064659373597478-0.00023392321748628913j),(-0.002440265234628376-0.0014983437335813125j),(0.0015783215937655386-0.016610202926526048j),(0.4869935688756421-0.6666479759680061j),(-0.010063857375844363-0.0335349908738051j),(-0.0019152861445151468+0.006031499167086788j),(0.0016937042580191287-0.00022210349896780015j),(0.0005230512492084637-0.0016129154614663822j),0.6945792270386527
35,(0.17925185318105136+0j),(0.02743947499821138+0j),(0.008639122679436603+0j),(0.09359154691171534+0j),(0.00225708420614788+0j),(0.08467214767870107+0j),(0.061984919938873166+0j),(0.07408849870991371+0j),(0.02861726370213665+0j),(0.029154687439435324+0j),(0.03213122686884119+0j),(0.0007529247881774674+0j),(7.463444067035587e-05+0j),(0.008759377653327812+0j),(5.094429113642206e-06+0j),(0.007169372592523763+0j),(0.0038421302998285166+0j),(0.005489105641088886+0j),(0.0008189477817976279+0j),(0.0008499957996911679+0j),17.211024453763212,1.104019531751234,0.17925185318105136,0.8647960149263106,(-0.0032110424514389087+0.0009296046063502662j),(0.0003064659373597478-0.00023392321748628913j),(-0.002440265234628376-0.0014983437335813125j),(0.0015783215937655386-0.016610202926526048j),(0.4869935688756421-0.6666479759680061j),(-0.010063857375844363-0.0335349908738051j),(-0.0019152861445151468+0.006031499167086788j),(0.0016937042580191287-0.00022210349896780015j),(0.0005230512492084637-0.0016129154614663822j),0.6692041848778416
36,(0.2906659907927207+0j),(0.027420472591702924+0j),(0.008633139907497936+0j),(0.09352673282105625+0j),(0.0022555211284427915+0j),(0.08461351045731692+0j),(0.06194199409404016+0j),(0.07403719088532236+0j),(0.028597445652481433+0j),(0.029134497212676712+0j),(0.084486718203514+0j),(0.0007518823171523312+0j),(7.453110466243347e-05+0j),(0.008747249752181241+0j),(5.087375560851843e-06+0j),(0.007159446151910481+0j),(0.0038368106323461056+0j),(0.005481505634189661+0j),(0.0008178138978466292+0j),(0.0008488189278354671+0j),17.1084089057636,1.1747472051931582,-0.2906659907927207,0.875403891813706,(-0.0032110424514389087+0.0009296046063502662j),(0.0003064659373597478-0.00023392321748628913j),(-0.002440265234628376-0.0014983437335813125j),(0.0015783215937655386-0.016610202926526048j),(0.4869935688756421-0.6666479759680061j),(-0.010063857375844363-0.0335349908738051j),(-0.0019152861445151468+0.006031499167086788j),(0.0016937042580191287-0.00022210349896780015j),(0.0005230512492084637-0.0016129154614663822j),0.6447561683745762
37,(0.2571268028473699+0j),(0.027402444667579517+0j),(0.008627463944376634+0j),(0.09346524252991815+0j),(0.0022540382085687333+0j),(0.08455788027292684+0j),(0.06190126957458319+0j),(0.07398851423122287+0j),(0.02857864391306494+0j),(0.02911534238216213+0j),(0.06611419274251022+0j),(0.0007508939737597571+0j),(7.443313411151884e-05+0j),(0.008735751561176421+0j),(5.080688245687744e-06+0j),(0.00715003511625063+0j),(0.003831767174945219+0j),(0.005474300238143869+0j),(0.000816738887909764+0j),(0.0008477031620305264+0j),17.143305494411216,1.1472561066550762,0.2571268028473699,0.8861418884635843,(-0.0032110424514389087+0.0009296046063502662j),(0.0003064659373597478-0.00023392321748628913j),(-0.002440265234628376-0.0014983437335813125j),(0.0015783215937655386-0.016610202926526048j),(0.4869935688756421-0.6666479759680061j),(-0.010063857375844363-0.0335349908738051j),(-0.0019152861445151468+0.006031499167086788j),(0.0016937042580191287-0.00022210349896780015j),(0.0005230512492084637-0.0016129154614663822j),0.6212013105281909
38,(0.47021372718985666+0j),(0.027385318139662277+0j),(0.008622071779411399+0j),(0.09340682675333695+0j),(0.0022526294346883777+0j),(0.08450503159775626+0j),(0.061862581281099074+0j),(0.07394227140982836+0j),(0.028560782260619276+0j),(0.02909714529317328+0j),(0.22110094923777693+0j),(0.0007499556496105158+0j),(7.434012176932245e-05+0j),(0.008724835284127904+0j),(5.07433937002448e-06+0j),(0.007141100365337783+0j),(0.00382697896276059+0j),(0.00546745950124472+0j),(0.0008157182833385047+0j),(0.0008466438642120359+0j),16.889242846461688,1.3837558412158282,0.47021372718985666,0.8859997020062681,(-0.0032110424514389087+0.0009296046063502662j),(0.0003064659373597478-0.00023392321748628913j),(-0.002440265234628376-0.0014983437335813125j),(0.0015783215937655386-0.016610202926526048j),(0.4869935688756421-0.6666479759680061j),(-0.010063857375844363-0.0335349908738051j),(-0.0019152861445151468+0.006031499167086788j),(0.0016937042580191287-0.00022210349896780015j),(0.0005230512492084637-0.0016129154614663822j),0.598506981600144
39,(0.18177402965177675+0j),(0.027369027052131244+0j),(0.008616942646883492+0j),(0.09335126052683289+0j),(0.0022512893814851127+0j),(0.08445476090674033+0j),(0.06182578022144346+0j),(0.07389828433581895+0j),(0.02854379190829291+0j),(0.02907983586706193+0j),(0.03304179785584501+0j),(0.0007490636417802919+0j),(7.425170057967948e-05+0j),(0.008714457841948627+0j),(5.068303879187622e-06+0j),(0.007132606639814675+0j),(0.003822427099990229+0j),(0.005460956427777544+0j),(0.0008147480565039277+0j),(0.0008456368540552616+0j),17.20915697658112,1.0992176874785196,0.18177402965177675,0.8642411029356073,(-0.0032110424514389087+0.0009296046063502662j),(0.0003064659373597478-0.00023392321748628913j),(-0.002440265234628376-0.0014983437335813125j),(0.0015783215937655386-0.016610202926526048j),(0.4869935688756421-0.6666479759680061j),(-0.010063857375844363-0.0335349908738051j),(-0.0019152861445151468+0.006031499167086788j),(0.0016937042580191287-0.00022210349896780015j),(0.0005230512492084637-0.0016129154614663822j),0.5766417439131578
40,(0.464113946244574+0j),(0.02735351173067312+0j),(0.008612057758761674+0j),(0.09329834031111472+0j),(0.002250013140339146+0j),(0.08440688405815375+0j),(0.06179073159320001+0j),(0.0738563918843814+0j),(0.028527610620363037+0j),(0.02906335069933684+0j),(0.21540175509871134+0j),(0.000748214604000072+0j),(7.416753884024717e-05+0j),(0.008704580304808574+0j),(5.0625591316988264e-06+0j),(0.007124522076406608+0j),(0.003818094510822886+0j),(0.005454766622179318+0j),(0.0008138245677070498+0j),(0.0008446783538726434+0j),16.896872281909577,1.370696607378408,-0.464113946244574,0.8641024305826881,(-0.0032110424514389087+0.0009296046063502662j),(0.0003064659373597478-0.00023392321748628913j),(-0.002440265234628376-0.0014983437335813125j),(0.0015783215937655386-0.016610202926526048j),(0.4869935688756421-0.6666479759680061j),(-0.010063857375844363-0.0335349908738051j),(-0.0019152861445151468+0.006031499167086788j),(0.0016937042580191287-0.00022210349896780015j),(0.0005230512492084637-0.0016129154614663822j),0.5555753083016799
41,(0.3103324695758938+0j),(0.027338718052073514+0j),(0.008607400074738548+0j),(0.0932478815007788+0j),(0.00224879625924648+0j),(0.08436123403973397+0j),(0.06175731313371207+0j),(0.07381644791905723+0j),(0.02851218195047641+0j),(0.029047632283598964+0j),(0.09630624167307304+0j),(0.0007474055047307701+0j),(7.408733604660916e-05+0j),(0.008695167404383287+0j),(5.057084615600962e-06+0j),(0.007116817808706769+0j),(0.0038139657254953646+0j),(0.005448867983386889+0j),(0.0008129445195770729+0j),(0.0008437649412831807+0j),17.08660728310829,1.1841767099915386,-0.3103324695758938,0.8533575833618424,(-0.0032110424514389087+0.0009296046063502662j),(0.0003064659373597478-0.00023392321748628913j),(-0.002440265234628376-0.0014983437335813125j),(0.0015783215937655386-0.016610202926526048j),(0.4869935688756421-0.6666479759680061j),(-0.010063857375844363-0.0335349908738051j),(-0.0019152861445151468+0.006031499167086788j),(0.0016937042580191287-0.00022210349896780015j),(0.0005230512492084637-0.0016129154614663822j),0.5352784921533384
42,(0.47552336354279257+0j),(0.027324596813410252+0j),(0.008602954103625562+0j),(0.09319971627273088+0j),(0.0022476346909307537+0j),(0.08431765902215146+0j),(0.06172541369510995+0j),(0.07377831958852053+0j),(0.028497454583766454+0j),(0.029032628341303716+0j),(0.22612246927505086+0j),(0.0007466335910154296+0j),(7.401081930908792e-05+0j),(0.008686187113317537+0j),(5.051861703875385e-06+0j),(0.007109467622975801+0j),(0.0038100266958324665+0j),(0.005443240441305872+0j),(0.0008121049177538316+0j),(0.0008428935084042717+0j),16.882637718512967,1.3858399183948815,-0.47552336354279257,0.8638251526255597,(-0.0032110424514389087+0.0009296046063502662j),(0.0003064659373597478-0.00023392321748628913j),(-0.002440265234628376-0.0014983437335813125j),(0.0015783215937655386-0.016610202926526048j),(0.4869935688756421-0.6666479759680061j),(-0.010063857375844363-0.0335349908738051j),(-0.0019152861445151468+0.006031499167086788j),(0.0016937042580191287-0.00022210349896780015j),(0.0005230512492084637-0.0016129154614663822j),0.5157231789832681
43,(0.027178175030449517+0j),(0.02731110318535425+0j),(0.008598705731228711+0j),(0.09315369172148509+0j),(0.002246524747873504+0j),(0.08427602067201707+0j),(0.06169493200933458+0j),(0.07374188585045212+0j),(0.02848338176668805+0j),(0.02901829124088826+0j),(0.0007386531979857496+0j),(0.0007458963572010669+0j),(7.393774025226548e-05+0j),(0.00867761028134148+0j),(5.046873442808111e-06+0j),(0.007102447660310249+0j),(0.003806264635636417+0j),(0.005437865728781111+0j),(0.000811303036866897+0j),(0.0008420612265410121+0j),17.277162597472543,1.052004019750926,-0.027178175030449517,0.8636865470142107,(-0.0032110424514389087+0.0009296046063502662j),(0.0003064659373597478-0.00023392321748628913j),(-0.002440265234628376-0.0014983437335813125j),(0.0015783215937655386-0.016610202926526048j),(0.4869935688756421-0.6666479759680061j),(-0.010063857375844363-0.0335349908738051j),(-0.0019152861445151468+0.006031499167086788j),(0.0016937042580191287-0.00022210349896780015j),(0.0005230512492084637-0.0016129154614663822j),0.4968822794853056
